codigo,nombre,distrito,provincia,departamento,latitud,longitud,altitud_m,banda_altitud,banda_descripcion
2238,ESTABLECIMIENTO DE SALUD CANCHAQUE.,CANCHAQUE,HUANCABAMBA,PIURA,-5.37528402,-79.6032604,1265.0,Banda 1,0–2499 m s. n. m.
2241,P.S SAN FRANCISCO,CANCHAQUE,HUANCABAMBA,PIURA,-5.29555993,-79.64833081,846.0,Banda 1,0–2499 m s. n. m.
1681,PUESTO DE SALUD ALTO PERU,SANTA,SANTA,ANCASH,-8.94966512,-78.57995874,69.0,Banda 1,0–2499 m s. n. m.
1685,PUESTO DE SALUD BOLOGNESI,BOLOGNESI,PALLASCA,ANCASH,-8.35132524,-78.05000211,2889.0,Banda 2,2500–3599 m s. n. m.
29572,"CENTRO OPTICO "" OPTICAS EDKA """,AREQUIPA,AREQUIPA,AREQUIPA,-16.39992989,-71.53302395,2363.0,Banda 1,0–2499 m s. n. m.
1882,PAMPA GRANDE,TUMBES,TUMBES,TUMBES,-3.58217906,-80.42026826,42.0,Banda 1,0–2499 m s. n. m.
1945,CENTRO DE SALUD SUYO,SUYO,AYABACA,PIURA,-4.51430032,-80.00280655,412.0,Banda 1,0–2499 m s. n. m.
1946,PUESTO DE SALUD CHIRINOS,SUYO,AYABACA,PIURA,-4.45253284,-79.94922116,473.0,Banda 1,0–2499 m s. n. m.
1947,PUESTO DE SALUD PAMPA LARGA GUITARRAS,SUYO,AYABACA,PIURA,-4.42272214,-80.14436946,286.0,Banda 1,0–2499 m s. n. m.
1949,PUESTO DE SALUD LA TIENDA,SUYO,AYABACA,PIURA,-4.39266957,-80.24275404,179.0,Banda 1,0–2499 m s. n. m.
30381,CONSULTORIOS ODONTOLOGICOS SAN ANTONIO,CHICLAYO,CHICLAYO,LAMBAYEQUE,-6.773364,-79.8433179,32.0,Banda 1,0–2499 m s. n. m.
1907,CAPITAN HOYLE  *,SAN JACINTO,TUMBES,TUMBES,-4.08268018,-80.49711037,244.0,Banda 1,0–2499 m s. n. m.
1910,HOSPITAL DE APOYO II - 2 SULLANA,SULLANA,SULLANA,PIURA,-4.89642262,-80.69477581,75.0,Banda 1,0–2499 m s. n. m.
1911,CENTRO DE SALUD AYABACA,AYABACA,AYABACA,PIURA,-4.63578921,-79.71413952,2692.0,Banda 2,2500–3599 m s. n. m.
1912,PUESTO DE SALUD DE TAPAL,AYABACA,AYABACA,PIURA,-4.78115519,-79.55012583,1844.0,Banda 1,0–2499 m s. n. m.
1915,PUESTO DE SALUD ARAGOTO,AYABACA,AYABACA,PIURA,-4.57770566,-79.63568757,2060.0,Banda 1,0–2499 m s. n. m.
1917,PUESTO DE SALUD YANCHALA,AYABACA,AYABACA,PIURA,-4.65193774,-79.59533723,2062.0,Banda 1,0–2499 m s. n. m.
1880,CERRO BLANCO,SAN JUAN DE LA VIRGEN,TUMBES,TUMBES,-3.6553337,-80.42661599,25.0,Banda 1,0–2499 m s. n. m.
6129,CENTRO DE SALUD BRISAS DE PACHACAMAC,VILLA EL SALVADOR,LIMA,LIMA,-12.2013856,-76.9480428,144.0,Banda 1,0–2499 m s. n. m.
6131,PUESTO DE SALUD SAGRADA FAMILIA,VILLA EL SALVADOR,LIMA,LIMA,-12.2091999,-76.9437139,164.0,Banda 1,0–2499 m s. n. m.
6132,CENTRO MATERNO INFANTIL SAN JOSE,VILLA EL SALVADOR,LIMA,LIMA,-12.1982974,-76.9463104,162.0,Banda 1,0–2499 m s. n. m.
6316,TAHUISHCO,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-6.02317442,-76.9667939,825.0,Banda 1,0–2499 m s. n. m.
6319,BUENOS AIRES,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-5.91518,-77.079845,814.0,Banda 1,0–2499 m s. n. m.
6320,CAÑABRAVA,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-5.90585,-77.03900667,1167.0,Banda 1,0–2499 m s. n. m.
6321,LOS ANGELES,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-5.928445,-77.01463333,1008.0,Banda 1,0–2499 m s. n. m.
6323,MORROYACU,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-5.83055841,-77.0198989,871.0,Banda 1,0–2499 m s. n. m.
6376,SAN CRISTOBAL DE UPAQUIHUA,BUENOS AIRES,PICOTA,SAN MARTIN,-6.70015667,-76.50462,735.0,Banda 1,0–2499 m s. n. m.
6377,LAS FLORES DE MAMONAQUIHUA,CUÑUMBUQUI,LAMAS,SAN MARTIN,-6.66413605,-76.46906018,552.0,Banda 1,0–2499 m s. n. m.
6378,MAMONAQUIHUA,CUÑUMBUQUI,LAMAS,SAN MARTIN,-6.6482842,-76.43139124,401.0,Banda 1,0–2499 m s. n. m.
6167,HUANTAN,HUANTAN,YAUYOS,LIMA,-12.45646793,-75.8113786,3316.0,Banda 2,2500–3599 m s. n. m.
6089,PUESTO DE SALUD VILLA MERCEDES,SANTA MARIA DEL MAR,LIMA,LIMA,-12.392389,-76.773827,29.0,Banda 1,0–2499 m s. n. m.
6090,CENTRO MATERNO INFANTIL PACHACAMAC,PACHACAMAC,LIMA,LIMA,-12.2282504,-76.8581836,83.0,Banda 1,0–2499 m s. n. m.
6091,PUESTO DE SALUD MANCHAY ALTO,PACHACAMAC,LIMA,LIMA,-12.1590087,-76.8540268,163.0,Banda 1,0–2499 m s. n. m.
6092,CENTRO DE SALUD PORTADA DE MANCHAY,PACHACAMAC,LIMA,LIMA,-12.088974,-76.8818267,454.0,Banda 1,0–2499 m s. n. m.
7226,LA SUCCHA DE QUEROCOTILLO,QUEROCOTILLO,CUTERVO,CAJAMARCA,-6.23539328,-78.97419355,1661.0,Banda 1,0–2499 m s. n. m.
7227,SELVA VERDE,ARAMANGO,BAGUA,AMAZONAS,-5.41776606,-78.36697712,1125.0,Banda 1,0–2499 m s. n. m.
7229,SANTA CLARA,ARAMANGO,BAGUA,AMAZONAS,-5.48178344,-78.4515685,1073.0,Banda 1,0–2499 m s. n. m.
7230,YAMAYAKAT,IMAZA,BAGUA,AMAZONAS,-5.05625558,-78.33984079,260.0,Banda 1,0–2499 m s. n. m.
7233,SAN PABLO,IMAZA,BAGUA,AMAZONAS,-4.75994492,-78.1833502,254.0,Banda 1,0–2499 m s. n. m.
7234,LISTRA,IMAZA,BAGUA,AMAZONAS,-4.77464297,-78.3176315,251.0,Banda 1,0–2499 m s. n. m.
29927,MOLAR S.O.S.,TACNA,TACNA,TACNA,-18.042175,-70.24897674,529.0,Banda 1,0–2499 m s. n. m.
7714,AUQUE BAJO,BAMBAMARCA,HUALGAYOC,CAJAMARCA,-6.6692775,-78.57246539,3078.0,Banda 2,2500–3599 m s. n. m.
7716,PUESTO DE SALUD SASBI,VILLA EL SALVADOR,LIMA,LIMA,-12.2083922,-76.9544531,114.0,Banda 1,0–2499 m s. n. m.
6604,PAMPAYACU,UCHIZA,TOCACHE,SAN MARTIN,-8.4713021,-76.4611308,565.0,Banda 1,0–2499 m s. n. m.
30037,CONSULTORIOS SALUD INTEGRAL,CALLAO,CALLAO,CALLAO,-12.01117172,-77.0963142,40.0,Banda 1,0–2499 m s. n. m.
6862,PALO QUEMADO,SANTO DOMINGO DE LA CAPILLA,CUTERVO,CAJAMARCA,-6.26002833,-78.87301336,1884.0,Banda 1,0–2499 m s. n. m.
6863,NARANJOS,SANTO DOMINGO DE LA CAPILLA,CUTERVO,CAJAMARCA,-6.20578667,-78.850375,1680.0,Banda 1,0–2499 m s. n. m.
6866,CUÑANQUE,SOCOTA,CUTERVO,CAJAMARCA,-6.30350038,-78.66572275,2088.0,Banda 1,0–2499 m s. n. m.
6868,ILLUGAN,SAN ANDRES DE CUTERVO,CUTERVO,CAJAMARCA,-6.25195286,-78.67468617,2160.0,Banda 1,0–2499 m s. n. m.
6869,LAS DELICIAS,QUEROCOTILLO,CUTERVO,CAJAMARCA,-6.21365695,-79.05222115,1111.0,Banda 1,0–2499 m s. n. m.
6870,SANTA ROSA DEL TINGO,SAN LUIS DE LUCMA,CUTERVO,CAJAMARCA,-6.26656,-78.59764,2892.0,Banda 2,2500–3599 m s. n. m.
6871,CHINCHIQUILLA,SAN IGNACIO,SAN IGNACIO,CAJAMARCA,-5.23077,-78.967235,1749.0,Banda 1,0–2499 m s. n. m.
6324,SHIMPIYACU,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-5.84243167,-77.097665,821.0,Banda 1,0–2499 m s. n. m.
6670,PUQUIOPAMPA,MIRACOSTA,CHOTA,CAJAMARCA,-6.32344713,-79.39020921,1579.0,Banda 1,0–2499 m s. n. m.
6044,ALIS,ALIS,YAUYOS,LIMA,-12.28102319,-75.78626313,3233.0,Banda 2,2500–3599 m s. n. m.
6045,AYAUCA,ALLAUCA,YAUYOS,LIMA,-12.59106903,-76.03794927,3121.0,Banda 2,2500–3599 m s. n. m.
6049,PUTINZA,PUTINZA,YAUYOS,LIMA,-12.669667,-75.94872978,1968.0,Banda 1,0–2499 m s. n. m.
6573,ALTO EL SOL,PACHIZA,MARISCAL CACERES,SAN MARTIN,-7.30018754,-76.79371906,305.0,Banda 1,0–2499 m s. n. m.
6094,PUESTO DE SALUD PAMPA GRANDE,PACHACAMAC,LIMA,LIMA,-12.239797,-76.870792,47.0,Banda 1,0–2499 m s. n. m.
6095,PUESTO DE SALUD QUEBRADA VERDE,PACHACAMAC,LIMA,LIMA,-12.2103028,-76.8768251,93.0,Banda 1,0–2499 m s. n. m.
6098,PUESTO DE SALUD TAMBO INGA,PACHACAMAC,LIMA,LIMA,-12.14736265,-76.84104748,224.0,Banda 1,0–2499 m s. n. m.
6738,SULCAN,SAN JOSE DE QUERO,CONCEPCION,JUNIN,-12.10120699,-75.48685774,3905.0,Banda 3,3600–4500 m s. n. m.
6740,DOMINGO COCHA - RIMACHI,PASTAZA,DATEM DEL MARAÑON,LORETO,-4.355125,-76.88881,147.0,Banda 1,0–2499 m s. n. m.
6741,CAPALLA,ACORA,PUNO,PUNO,-16.049905,-69.70685333,3840.0,Banda 3,3600–4500 m s. n. m.
6742,SAN PEDRO DE PICHANAZ,VILLA RICA,OXAPAMPA,PASCO,-10.4947577,-75.03940089,560.0,Banda 1,0–2499 m s. n. m.
7717,PUESTO DE SALUD SAN FRANCISCO DE LA COIPA,LA COIPA,SAN IGNACIO,CAJAMARCA,-5.43068,-78.90261,1342.0,Banda 1,0–2499 m s. n. m.
7719,HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA,ABANCAY,ABANCAY,APURIMAC,-13.64034611,-72.8819806,2339.0,Banda 1,0–2499 m s. n. m.
7720,QUIPRAN,CHAVIN DE PARIARCA,HUAMALIES,HUANUCO,-9.4966154,-76.77240996,3410.0,Banda 2,2500–3599 m s. n. m.
7723,PUESTO DE SALUD SOLIDARIDAD,SAMUEL PASTOR,CAMANA,AREQUIPA,-16.62158716,-72.68284528,47.0,Banda 1,0–2499 m s. n. m.
7725,SACHAPOYAS,BAGUA GRANDE,UTCUBAMBA,AMAZONAS,-5.90493143,-78.38550983,2147.0,Banda 1,0–2499 m s. n. m.
28560,SONRIE,ANDAHUAYLAS,ANDAHUAYLAS,APURIMAC,-13.65510984,-73.38603269,2911.0,Banda 2,2500–3599 m s. n. m.
6877,CHONTAKIARI,RIO TAMBO,SATIPO,JUNIN,-11.00237926,-74.52505356,440.0,Banda 1,0–2499 m s. n. m.
29727,CONSULTORIO OFTALMOLOGICO  VISION NORTE,COMAS,LIMA,LIMA,-11.94344726,-77.05892621,103.0,Banda 1,0–2499 m s. n. m.
6268,PUESTO DE SALUD DEFENSORES DE LA PATRIA,VENTANILLA,CALLAO,CALLAO,-11.87633106,-77.13753281,6.0,Banda 1,0–2499 m s. n. m.
6270,CENTRO DE SALUD NUEVA RIOJA,RIOJA,RIOJA,SAN MARTIN,-6.05584558,-77.1694907,821.0,Banda 1,0–2499 m s. n. m.
6271,PUESTO DE SALUD MASHUYACU,RIOJA,RIOJA,SAN MARTIN,-6.11098094,-77.18905998,846.0,Banda 1,0–2499 m s. n. m.
6275,CENTRO DE SALUD YORONGOS,YORONGOS,RIOJA,SAN MARTIN,-6.14107319,-77.1432588,887.0,Banda 1,0–2499 m s. n. m.
6277,CENTRO DE SALUD SEGUNDA JERUSALEN,ELIAS SOPLIN VARGAS,RIOJA,SAN MARTIN,-5.98942123,-77.27644033,827.0,Banda 1,0–2499 m s. n. m.
6278,PUESTO DE SALUD VALLE GRANDE,ELIAS SOPLIN VARGAS,RIOJA,SAN MARTIN,-5.96733224,-77.24644496,818.0,Banda 1,0–2499 m s. n. m.
6201,CENTRO DE SALUD JESUS MARIA,JESUS MARIA,LIMA,LIMA,-12.0779014,-77.0530192,102.0,Banda 1,0–2499 m s. n. m.
6675,NUEVO HORIZONTE,CODO DEL POZUZO,PUERTO INCA,HUANUCO,-9.65409334,-75.46540827,376.0,Banda 1,0–2499 m s. n. m.
6681,PUESTO DE SALUD EL SAUCE,SALAS,LAMBAYEQUE,LAMBAYEQUE,-6.24745,-79.54839833,628.0,Banda 1,0–2499 m s. n. m.
6682,PUESTO DE SALUD HUMEDADES,SALAS,LAMBAYEQUE,LAMBAYEQUE,-6.29979167,-79.695145,107.0,Banda 1,0–2499 m s. n. m.
6683,CENTRO DE SALUD EL PUENTE,OLMOS,LAMBAYEQUE,LAMBAYEQUE,-5.88427667,-79.885605,109.0,Banda 1,0–2499 m s. n. m.
6687,P.S. I-1 BARRANCA,BARRANCA,DATEM DEL MARAÑON,LORETO,-4.82558,-76.68916167,156.0,Banda 1,0–2499 m s. n. m.
6688,SINCHI ROCA,MANSERICHE,DATEM DEL MARAÑON,LORETO,-4.62641333,-77.56235667,180.0,Banda 1,0–2499 m s. n. m.
6694,PUESTO DE SALUD  I-2 CAHUIDE,SAN JUAN BAUTISTA,MAYNAS,LORETO,-4.23069257,-73.48774418,92.0,Banda 1,0–2499 m s. n. m.
6746,LLIQUE,SANTO TOMAS,CHUMBIVILCAS,CUSCO,-14.53496167,-72.13485,3907.0,Banda 3,3600–4500 m s. n. m.
6753,PUESTO DE SALUD CUCHUQUESERA,CHUSCHI,CANGALLO,AYACUCHO,-13.44965714,-74.32938736,3752.0,Banda 3,3600–4500 m s. n. m.
6707,CORDILLERA ANDINA,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-5.99050538,-76.88500341,1172.0,Banda 1,0–2499 m s. n. m.
6181,PUESTO DE SALUD SAN JUAN MASIAS,SAN BORJA,LIMA,LIMA,-12.0843101,-77.0023224,168.0,Banda 1,0–2499 m s. n. m.
6184,CENTRO DE SALUD BREÑA,BREÑA,LIMA,LIMA,-12.0640144,-77.0578483,110.0,Banda 1,0–2499 m s. n. m.
6185,CENTRO DE SALUD CHACRA COLORADA,BREÑA,LIMA,LIMA,-12.0539769,-77.0480938,126.0,Banda 1,0–2499 m s. n. m.
7951,GHEMO LAB LABORATORIO CLINICO,EL TAMBO,HUANCAYO,JUNIN,-12.0572947,-75.2171961,3257.0,Banda 2,2500–3599 m s. n. m.
7026,TACMARA,PACOBAMBA,ANDAHUAYLAS,APURIMAC,-13.487315,-73.1977,3366.0,Banda 2,2500–3599 m s. n. m.
7028,HUANCARPUQUIO,TINTAY,AYMARAES,APURIMAC,-13.901425,-73.15135833,3282.0,Banda 2,2500–3599 m s. n. m.
7029,SEÑOR DE LOS MILAGROS,UTICYACU,SANTA CRUZ,CAJAMARCA,-6.58822,-78.7843,2660.0,Banda 2,2500–3599 m s. n. m.
6281,YURACYACU,YURACYACU,RIOJA,SAN MARTIN,-5.9260475,-77.22623279,813.0,Banda 1,0–2499 m s. n. m.
29447,FAST MEDIC,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.1483658,-78.5050719,2694.0,Banda 2,2500–3599 m s. n. m.
6481,TINGO DE PONAZA,TINGO DE PONASA,PICOTA,SAN MARTIN,-6.93549797,-76.25270177,239.0,Banda 1,0–2499 m s. n. m.
6483,MARISCAL CASTILLA,TINGO DE PONASA,PICOTA,SAN MARTIN,-6.89715502,-76.26384532,234.0,Banda 1,0–2499 m s. n. m.
6485,HOSPITAL RURAL SAN JOSE DE SISA,SAN JOSE DE SISA,EL DORADO,SAN MARTIN,-6.61475542,-76.68859624,357.0,Banda 1,0–2499 m s. n. m.
6488,SANTA MARTHA,SANTA ROSA,EL DORADO,SAN MARTIN,-6.67551154,-76.62358674,328.0,Banda 1,0–2499 m s. n. m.
6491,AMINIO,SHATOJA,EL DORADO,SAN MARTIN,-6.55415636,-76.68561063,498.0,Banda 1,0–2499 m s. n. m.
6493,PUESTO DE SALUD SHATOJA,SHATOJA,EL DORADO,SAN MARTIN,-6.53101865,-76.71940418,407.0,Banda 1,0–2499 m s. n. m.
29696,EUSALUD SAC WANCHAQ,WANCHAQ,CUSCO,CUSCO,-13.5233547,-71.96342856,3357.0,Banda 2,2500–3599 m s. n. m.
29698,HATUN K´ANA,ESPINAR,ESPINAR,CUSCO,-14.7894723,-71.4065587,3902.0,Banda 3,3600–4500 m s. n. m.
6135,PUESTO DE SALUD LLANAVILLA,VILLA EL SALVADOR,LIMA,LIMA,-12.191279,-76.9418801,154.0,Banda 1,0–2499 m s. n. m.
6136,PUESTO DE SALUD FERNANDO LUYO SIERRA,VILLA EL SALVADOR,LIMA,LIMA,-12.2289028,-76.9425767,108.0,Banda 1,0–2499 m s. n. m.
6137,PUESTO DE SALUD CRISTO SALVADOR,VILLA EL SALVADOR,LIMA,LIMA,-12.2289642,-76.9194511,148.0,Banda 1,0–2499 m s. n. m.
6138,PUESTO DE SALUD SARITA COLONIA,VILLA EL SALVADOR,LIMA,LIMA,-12.2132707,-76.9444683,146.0,Banda 1,0–2499 m s. n. m.
6140,CENTRO DE SALUD NUEVA ESPERANZA,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,-12.1733468,-76.9338322,181.0,Banda 1,0–2499 m s. n. m.
6142,CENTRO DE SALUD VIRGEN DE LOURDES,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,-12.1672291,-76.9189534,265.0,Banda 1,0–2499 m s. n. m.
6186,CENTRO DE SALUD CONDE DE LA VEGA BAJA,LIMA,LIMA,LIMA,-12.039118,-77.05043753,119.0,Banda 1,0–2499 m s. n. m.
6187,CENTRO DE SALUD MIRONES BAJO,LIMA,LIMA,LIMA,-12.0359928,-77.0722189,84.0,Banda 1,0–2499 m s. n. m.
6188,PUESTO DE SALUD RESCATE,LIMA,LIMA,LIMA,-12.0411673,-77.0623558,110.0,Banda 1,0–2499 m s. n. m.
6189,PUESTO DE SALUD PALERMO,LIMA,LIMA,LIMA,-12.0410293,-77.0688186,93.0,Banda 1,0–2499 m s. n. m.
6384,SAN ANTONIO DE CUMBAZA,SAN ANTONIO,SAN MARTIN,SAN MARTIN,-6.40631171,-76.41015916,435.0,Banda 1,0–2499 m s. n. m.
6386,PUESTO DE SALUD SAN ROQUE DE CUMBAZA,SAN ROQUE DE CUMBAZA,LAMAS,SAN MARTIN,-6.38613426,-76.43877263,590.0,Banda 1,0–2499 m s. n. m.
6387,PUESTO DE SALUD AUCALOMA,SAN ANTONIO,SAN MARTIN,SAN MARTIN,-6.42064881,-76.44026514,827.0,Banda 1,0–2499 m s. n. m.
6388,SAN ANTONIO RIO MAYO,LAMAS,LAMAS,SAN MARTIN,-6.46179194,-76.53820195,255.0,Banda 1,0–2499 m s. n. m.
6391,RUMIZAPA,RUMISAPA,LAMAS,SAN MARTIN,-6.44897275,-76.47223327,327.0,Banda 1,0–2499 m s. n. m.
7033,SACUS,CHIGUIRIP,CHOTA,CAJAMARCA,-6.41992342,-78.68907609,2517.0,Banda 2,2500–3599 m s. n. m.
7034,CARMEN CAUTIVO,TABACONAS,SAN IGNACIO,CAJAMARCA,-5.46006488,-79.11325867,1731.0,Banda 1,0–2499 m s. n. m.
7035,PUESTO DE SALUD I-1 NUEVA GALILEA,PADRE MARQUEZ,UCAYALI,LORETO,-7.69418318,-75.00733528,133.0,Banda 1,0–2499 m s. n. m.
7036,TANTACOTO,MARIAS,DOS DE MAYO,HUANUCO,-9.60502833,-76.50037,3834.0,Banda 3,3600–4500 m s. n. m.
7039,HIGOS URCO,CHACHAPOYAS,CHACHAPOYAS,AMAZONAS,-6.23299,-77.85874333,2337.0,Banda 1,0–2499 m s. n. m.
7235,CASABAMBA,CHINCHEROS,CHINCHEROS,APURIMAC,-13.54331667,-73.730975,3277.0,Banda 2,2500–3599 m s. n. m.
7236,IGLESIA PATA,SAN MIGUEL DE CHACCRAMPA,ANDAHUAYLAS,APURIMAC,-13.99872027,-73.60186205,3516.0,Banda 2,2500–3599 m s. n. m.
7237,NUEVA UNION,YARINACOCHA,CORONEL PORTILLO,UCAYALI,-8.2381197,-74.58803866,153.0,Banda 1,0–2499 m s. n. m.
7238,PUESTO DE SALUD PACAYPITE,JEPELACIO,MOYOBAMBA,SAN MARTIN,-6.20588833,-76.89635833,1081.0,Banda 1,0–2499 m s. n. m.
6466,STA. ROSILLO DE UPAQUIHUA,BUENOS AIRES,PICOTA,SAN MARTIN,-6.70757167,-76.42747167,425.0,Banda 1,0–2499 m s. n. m.
30203,CONSULTARIO ODONTOLOGICO SANTA ROSA,CELENDIN,CELENDIN,CAJAMARCA,-6.86781225,-78.1444221,2626.0,Banda 2,2500–3599 m s. n. m.
6605,PUESTO DE SALUD HUAMBALPA,HUAMBALPA,VILCAS HUAMAN,AYACUCHO,-13.75002676,-73.93127287,3263.0,Banda 2,2500–3599 m s. n. m.
6607,PUESTO DE SALUD CHICHUCANCHA,CANGALLO,CANGALLO,AYACUCHO,-13.56948833,-74.07806667,3439.0,Banda 2,2500–3599 m s. n. m.
6609,CENTRO DE SALUD VISCHONGO,VISCHONGO,VILCAS HUAMAN,AYACUCHO,-13.58842682,-73.99749123,3115.0,Banda 2,2500–3599 m s. n. m.
6611,PUESTO DE SALUD DE CHIRIBAMBA,VISCHONGO,VILCAS HUAMAN,AYACUCHO,-13.56825739,-74.02705865,3252.0,Banda 2,2500–3599 m s. n. m.
6614,PUESTO DE SALUD POMACOCHA,VISCHONGO,VILCAS HUAMAN,AYACUCHO,-13.61949718,-73.98794323,2946.0,Banda 2,2500–3599 m s. n. m.
6621,CRUZ PAMPA,UCHIZA,TOCACHE,SAN MARTIN,-8.431095,-76.43883667,523.0,Banda 1,0–2499 m s. n. m.
6589,PUESTO DE SALUD RIO UCHIZA,NUEVO PROGRESO,TOCACHE,SAN MARTIN,-8.404745,-76.31778667,526.0,Banda 1,0–2499 m s. n. m.
29195,SAGRADA FAMILIA,CUSCO,CUSCO,CUSCO,-13.53195,-71.9674626,3336.0,Banda 2,2500–3599 m s. n. m.
6330,SANTA ROSA DE OROMINA,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,-6.099,-77.03446,843.0,Banda 1,0–2499 m s. n. m.
6331,SANTA ROSA BAJO TANGUMI,CALZADA,MOYOBAMBA,SAN MARTIN,-5.96787,-77.14102,809.0,Banda 1,0–2499 m s. n. m.
6332,SORITOR,SORITOR,MOYOBAMBA,SAN MARTIN,-6.13667667,-77.10437333,880.0,Banda 1,0–2499 m s. n. m.
6333,ALTO PERU,SORITOR,MOYOBAMBA,SAN MARTIN,-6.3001,-77.09482667,1134.0,Banda 1,0–2499 m s. n. m.
6335,JERICOB,SORITOR,MOYOBAMBA,SAN MARTIN,-6.15007958,-77.03918745,921.0,Banda 1,0–2499 m s. n. m.
6338,CARRIZAL,JEPELACIO,MOYOBAMBA,SAN MARTIN,-6.239135,-76.916055,1295.0,Banda 1,0–2499 m s. n. m.
6392,MACEDA,RUMISAPA,LAMAS,SAN MARTIN,-6.47941605,-76.50232325,235.0,Banda 1,0–2499 m s. n. m.
6394,SANTA ANA DEL RIO MAYO,ZAPATERO,LAMAS,SAN MARTIN,-6.48137592,-76.51265477,258.0,Banda 1,0–2499 m s. n. m.
6734,ALTO AYRIHUAS,ZEPITA,CHUCUITO,PUNO,-16.52657861,-69.15955768,3847.0,Banda 3,3600–4500 m s. n. m.
6099,PUESTO DE SALUD CARDAL,PACHACAMAC,LIMA,LIMA,-12.1811992,-76.8510552,145.0,Banda 1,0–2499 m s. n. m.
6101,PUESTO DE SALUD COLLANAC,PACHACAMAC,LIMA,LIMA,-12.1168591,-76.8701889,380.0,Banda 1,0–2499 m s. n. m.
6102,PUESTO DE SALUD HUERTOS DE MANCHAY,PACHACAMAC,LIMA,LIMA,-12.1167928,-76.8701936,380.0,Banda 1,0–2499 m s. n. m.
6103,PUESTO DE SALUD PARQUES DE MANCHAY,PACHACAMAC,LIMA,LIMA,-12.0849835,-76.8770521,435.0,Banda 1,0–2499 m s. n. m.
7240,HUALASGOSDAY,SANAGORAN,SANCHEZ CARRION,LA LIBERTAD,-7.71116896,-78.10737365,3088.0,Banda 2,2500–3599 m s. n. m.
7241,CORRAL GRANDE,SANAGORAN,SANCHEZ CARRION,LA LIBERTAD,-7.87335288,-78.20348627,3351.0,Banda 2,2500–3599 m s. n. m.
7245,PAMPA SAN JOSE,HAQUIRA,COTABAMBAS,APURIMAC,-14.35511059,-72.24835575,3985.0,Banda 3,3600–4500 m s. n. m.
7247,BARRO NEGRO,CALAMARCA,JULCAN,LA LIBERTAD,-8.13665478,-78.39905703,3658.0,Banda 3,3600–4500 m s. n. m.
29923,OPTICA MEGA LENS,PIURA,PIURA,PIURA,-5.1957094,-80.652969,37.0,Banda 1,0–2499 m s. n. m.
7727,SAN JUAN DE DIOS,ARAMANGO,BAGUA,AMAZONAS,-5.35602547,-78.52921244,1252.0,Banda 1,0–2499 m s. n. m.
7728,AYAMBIS,RIO SANTIAGO,CONDORCANQUI,AMAZONAS,-3.63926546,-77.77069513,195.0,Banda 1,0–2499 m s. n. m.
7729,SAN JOSE BAJO,CAJARURO,UTCUBAMBA,AMAZONAS,-5.71342354,-78.40575375,634.0,Banda 1,0–2499 m s. n. m.
7731,P.S. LOS ANGELES - ILO,ILO,ILO,MOQUEGUA,-17.65531778,-71.3151922,184.0,Banda 1,0–2499 m s. n. m.
23141,WICHIM,EL CENEPA,CONDORCANQUI,AMAZONAS,-3.93675,-78.18466667,618.0,Banda 1,0–2499 m s. n. m.
6824,CHUCLLACCASA,YAULI,HUANCAVELICA,HUANCAVELICA,-12.79793721,-74.74369745,3630.0,Banda 3,3600–4500 m s. n. m.
6825,CUPISAYA,TILALI,MOHO,PUNO,-15.49200667,-69.354875,3837.0,Banda 3,3600–4500 m s. n. m.
6827,VICTOR RAUL HAYA DE LA TORRE,VIRU,VIRU,LA LIBERTAD,-8.40547544,-78.82292712,62.0,Banda 1,0–2499 m s. n. m.
6828,SANTA ROSA DE CALLAYUC,CALLAYUC,CUTERVO,CAJAMARCA,-6.10748303,-78.92139797,1739.0,Banda 1,0–2499 m s. n. m.
6831,LA SUCCHA DE CUTERVO,CUTERVO,CUTERVO,CAJAMARCA,-6.36275232,-78.78835071,2347.0,Banda 1,0–2499 m s. n. m.
6832,LA CONGONA,CUTERVO,CUTERVO,CAJAMARCA,-6.45652831,-78.79926512,2636.0,Banda 2,2500–3599 m s. n. m.
6833,LA JAYUA,CUTERVO,CUTERVO,CAJAMARCA,-6.51006,-78.7685,2791.0,Banda 2,2500–3599 m s. n. m.
6904,VIRGEN DEL ROSARIO,YANACANCHA,PASCO,PASCO,-10.67610315,-76.24899232,4417.0,Banda 3,3600–4500 m s. n. m.
29026,INOVADENT,HUACHO,HUAURA,LIMA,-11.1077384,-77.6090937,38.0,Banda 1,0–2499 m s. n. m.
6052,HUANCACHI,TOMAS,YAUYOS,LIMA,-12.25293503,-75.71704673,3744.0,Banda 3,3600–4500 m s. n. m.
6053,VITIS,VITIS,YAUYOS,LIMA,-12.22455976,-75.80857513,3620.0,Banda 3,3600–4500 m s. n. m.
